Date,Open,High,Low,Close,Adj Close,Volume,ema10,ema30,ema40,sma10dv,Close Prie > EMA,10SMA > VW*1.2,Price Diff((H-L)/L),Price Contraction
2006-09-04,67.80999755859375,69.77999877929688,66.0,67.75,55.88399887084961,113265.0,63.53791004724878,62.45146454215413,61.438995136858765,60.78499984741211,True,False,0.05727270877722538,True
2006-09-11,68.9800033569336,71.80000305175781,66.19999694824219,68.87999725341797,56.816097259521484,257320.0,64.50919863018864,62.86620858804212,61.801970849861654,61.97199974060059,True,False,0.08459224111284981,True
2006-09-18,69.9000015258789,72.19999694824219,68.41999816894531,70.51000213623047,58.16061782836914,368440.0,65.60025381310533,63.35935655889298,62.22675286383087,63.53800010681152,True,False,0.055246987437257096,True
2006-09-25,72.80000305175781,74.80000305175781,68.44999694824219,73.81999969482422,60.8908805847168,793880.0,67.09475306432694,64.03423676121113,62.79227709948908,65.7900001525879,True,False,0.09276853742326857,True
2006-10-02,88.0,88.0,73.0999984741211,78.37999725341797,64.65223693847656,320580.0,69.14661564416167,64.95976969619223,63.552653692363656,67.95799980163574,True,False,0.20383039448562798,False
2006-10-09,77.69999694824219,82.0,75.0,77.58999633789062,64.00057220458984,239090.0,70.68177577029421,65.7746230279147,64.23740211409668,69.76399955749511,True,False,0.09333333333333334,True
2006-10-16,78.0,85.19000244140625,76.0199966430664,84.05000305175781,69.32917022705078,1545125.0,73.11236254874214,66.95367980364651,65.20387045251917,72.04699974060058,True,False,0.1206262326134451,False
2006-10-23,84.80000305175781,91.0,83.80000305175781,89.1500015258789,73.53592681884766,848020.0,76.02829690822155,68.38570055991957,66.37197440731721,74.71699981689453,True,False,0.08591881486919777,True
2006-10-30,89.0,95.73999786376953,87.2300033569336,93.33000183105469,76.98384094238281,654945.0,79.17406143964575,69.99501031934764,67.6870001353044,77.09599990844727,True,False,0.09755811279765943,True
2006-11-06,94.0,95.9800033569336,87.20999908447266,92.79000091552734,76.53841400146484,523100.0,81.64968679889695,71.46565487393988,68.91153675872991,79.625,True,False,0.100561912217958,False
2006-11-13,92.19999694824219,100.0,92.19999694824219,94.44000244140625,77.89942169189453,524930.0,83.97519873389864,72.94787084603449,70.15682776764095,82.29400024414062,True,False,0.08459873438104838,True
2006-11-20,92.20999908447266,104.5999984741211,90.5,101.56999969482422,83.78064727783203,472290.0,87.17425345406693,74.79445980402093,71.68917761774745,85.56300048828125,True,False,0.1558010881118353,False
2006-11-27,102.0,102.5999984741211,95.0,97.69999694824219,80.58845520019531,225210.0,89.08802499846243,76.27223639397069,72.95799807289353,88.28199996948243,True,False,0.07999998393811678,True
2006-12-04,98.70999908447266,99.93000030517578,90.86000061035156,95.44999694824219,78.73252868652344,261620.0,90.24474717114965,77.50951126843981,74.0551687497398,90.44499969482422,True,False,0.09982390087933683,True
2006-12-11,94.19999694824219,99.0,90.4000015258789,97.63999938964844,80.53897094726562,249195.0,91.58933848360398,78.80825243755004,75.20564829314998,92.37099990844726,True,False,0.09513272487787694,True
2006-12-18,99.81999969482422,103.0,95.6500015258789,97.0,80.01104736328125,417860.0,92.57309512294871,79.98191357061133,76.2687874008012,94.3120002746582,True,False,0.07684263833631504,True
2006-12-25,96.63999938964844,101.5,96.5999984741211,100.44999694824219,82.85679626464844,272630.0,94.00525909118389,81.30243507884558,77.44835859823735,95.95199966430664,True,False,0.05072465427824623,True
2007-01-01,102.0,105.80000305175781,98.41000366210938,99.9800033569336,82.4691390991211,420235.0,95.0915762304111,82.50743948388352,78.54746322061277,97.03499984741211,True,False,0.07509398551616756,True
2007-01-08,103.0,108.19999694824219,94.69999694824219,101.0,83.31049346923828,2921835.0,96.16583509760909,83.70050790427813,79.64270891716825,97.80199966430663,True,False,0.14255544281990165,False
2007-01-15,102.0,103.69999694824219,99.0,100.9000015258789,83.22799682617188,288355.0,97.02659263002178,84.81015265405883,80.67965002003218,98.6129997253418,True,False,0.04747471664891099,True
2007-01-22,102.4000015258789,109.0,100.25,106.80000305175781,88.09465026855469,600949.0,98.80357634306469,86.22885267971682,81.95381358255538,99.84899978637695,True,False,0.08728179551122195,True
2007-01-29,108.0,108.5999984741211,103.0,106.19999694824219,87.59972381591797,351257.0,100.1483800894606,87.51731360026685,83.1365542345401,100.31199951171875,True,False,0.05436891722447664,True
2007-02-05,105.0,108.05000305175781,99.0,100.1500015258789,82.60935974121094,395784.0,100.14867489608211,88.33232572449988,83.96647849265419,100.55699996948242,True,False,0.0914141722399779,True
2007-02-12,100.25,101.0,91.05000305175781,99.80000305175781,82.32064819335938,347159.0,100.08528001529588,89.07217587464555,84.73884554431778,100.99200057983398,False,False,0.10928057786649456,False
2007-02-19,103.0,103.0,92.5,93.94999694824219,77.4952392578125,259731.0,98.9697740031043,89.38687400842598,85.1881700030458,100.62300033569336,False,False,0.11351351351351352,False
2007-02-26,94.3499984741211,96.8499984741211,80.19999694824219,94.0,77.5364761352539,188372.0,98.06617872981262,89.68449504014043,85.61801536875087,100.32300033569337,False,False,0.2076060119631194,False
2007-03-05,91.0,91.0,81.0,85.5,70.52520751953125,195594.0,95.78141896075579,89.41452761819589,85.61225852149474,98.82800064086913,False,False,0.12345679012345678,False
2007-03-12,86.0,89.80000305175781,84.0,89.05000305175781,73.45344543457031,208347.0,94.55752515911979,89.39100990423215,85.77995337662952,97.73500061035156,False,False,0.0690476553780692,True
2007-03-19,88.5999984741211,90.0,77.5,85.19999694824219,70.27774047851562,129445.0,92.85615639350569,89.12062197158764,85.75166281914721,96.15500030517578,False,False,0.16129032258064516,False
2007-03-26,87.80000305175781,88.9000015258789,82.05000305175781,87.55000305175781,72.21615600585938,108082.0,91.89140124046062,89.01929171869538,85.8393867329331,94.82000045776367,False,False,0.08348565776164638,True
2007-04-02,84.0,86.5,80.5999984741211,84.19999694824219,69.45288848876953,119013.0,90.4929640964209,88.70836947544034,85.75941649953354,92.55999984741212,False,False,0.07320101287313632,True
2007-04-09,86.0,95.30000305175781,76.0,93.75,77.33026123046875,169646.0,91.0851524425262,89.0336359608958,86.14920106053191,91.31500015258788,True,False,0.2539474085757607,False
2007-04-16,95.9000015258789,97.0,92.0999984741211,95.80000305175781,79.02122497558594,188570.0,91.94239800784104,89.47017577320948,86.6199718893722,90.88000030517578,True,False,0.05320305762280488,True
2007-04-23,95.80000305175781,98.94999694824219,92.0,93.0999984741211,76.79409790039062,265202.0,92.15287081989196,89.70435788294571,86.93607074716482,90.2099998474121,True,False,0.07554344508958899,True
2007-04-30,93.25,95.9000015258789,91.05000305175781,94.0,77.5364761352539,223270.0,92.48871248900251,89.98149608404599,87.28065266193727,90.21500015258789,True,False,0.05326741693093726,True
2007-05-07,94.4000015258789,98.0,87.0,88.69999694824219,73.16474914550781,273338.0,91.79985511795518,89.89881872044575,87.34988896858628,89.68499984741212,False,False,0.12643678160919541,False
2007-05-14,91.5,91.5,83.55000305175781,83.9000015258789,69.20542907714844,263594.0,90.36351810121404,89.51179825628014,87.1816017762591,89.525,False,False,0.09515256322991753,True
2007-05-21,85.3499984741211,87.69999694824219,81.0,85.5,70.52520751953125,436332.0,89.47924208281148,89.25297256232659,87.09957242131964,89.16999969482421,False,False,0.08271601170669367,True
2007-05-28,85.5,89.5,84.5,88.0999984741211,72.66983795166016,388823.0,89.22847051759504,89.17858713728107,87.148373692188,89.4599998474121,False,False,0.05917159763313609,True
2007-06-04,85.80000305175781,89.94999694824219,85.05000305175781,88.55000305175781,73.0410385131836,195517.0,89.10511279653373,89.13803332531182,87.21674585606945,89.55999984741212,False,False,0.05761309489315888,True
2007-06-11,89.8499984741211,93.0,88.0,91.69999694824219,75.6393051147461,189526.0,89.57690991502618,89.30332130098475,87.43544103129739,90.30999984741212,True,False,0.056818181818181816,True
2007-06-18,91.0,94.69999694824219,90.0,93.3499984741211,78.21429443359375,151568.0,90.2629260166798,89.56439724763871,87.7239560285083,90.26999969482422,True,False,0.052222188313802084,True
2007-06-25,93.19999694824219,95.80000305175781,82.0,90.30000305175781,75.65882110595703,131562.0,90.2696672957849,89.61185568661413,87.84961685891071,89.71999969482422,True,False,0.16829272014338795,False
2007-07-02,90.0,95.25,89.0999984741211,90.9000015258789,76.16153717041016,241622.0,90.38427351943835,89.69496186979251,87.99841611095793,89.5,True,False,0.06902358733109475,True
2007-07-09,92.0,93.80000305175781,90.0,92.69999694824219,77.669677734375,153382.0,90.80531414285723,89.88883510066023,88.22776151765473,89.36999969482422,True,False,0.04222225613064236,True
2007-07-16,93.9000015258789,105.0,92.0,94.5,79.17784118652344,414300.0,91.47707520779228,90.18632961029506,88.53372437045206,89.95,True,False,0.14130434782608695,False
2007-07-23,94.5,96.5,82.19999694824219,90.55000305175781,75.8682861328125,573893.0,91.30851663396783,90.20979241297007,88.63207942807674,90.6150001525879,False,False,0.1739659803243291,False
2007-07-30,83.5,91.5,83.5,86.9000015258789,72.81010437011719,107696.0,90.50696843249712,89.99625751702871,88.54758782309148,90.75500030517578,False,False,0.09580838323353294,True
2007-08-06,85.0,89.4000015258789,79.0,80.19999694824219,67.19642639160156,602217.0,88.63297361717804,89.36424070613926,88.14038826822078,89.96500015258789,False,False,0.13164558893517603,False
2007-08-13,81.3499984741211,83.80000305175781,77.25,78.6500015258789,65.89775085449219,109841.0,86.81788778239638,88.67299946870311,87.67744257347239,88.975,False,False,0.08478968351790049,True
2007-08-20,80.6500015258789,82.0,71.30000305175781,79.6500015258789,66.73560333251953,703231.0,85.51463573575684,88.09087056916607,87.28586008334588,87.77000045776367,False,False,0.15007007700230937,False
2007-08-27,77.0,80.5,75.5999984741211,76.9000015258789,64.4314956665039,488458.0,83.94833860668813,87.36887901798626,86.77923283664018,86.12500076293945,False,False,0.06481483630659389,True
2007-09-03,77.69999694824219,78.75,74.1500015258789,74.94999694824219,62.797672271728516,1116730.0,82.31227648697069,86.56766081993825,86.20219693964515,84.59000015258789,False,False,0.06203639082213181,True
2007-09-10,74.5999984741211,77.44999694824219,73.8499984741211,74.69999694824219,62.588199615478516,762790.0,80.92822566174732,85.80200508628045,85.64111401323525,82.96999969482422,False,False,0.048747441415081735,True
2007-09-17,77.0,79.9000015258789,75.0,76.44999694824219,64.05443572998047,1073729.0,80.11400225929184,85.19864972253605,85.19276683933315,81.34499969482422,False,False,0.06533335367838541,True
2007-09-24,76.75,77.5,73.5,74.5999984741211,62.5044059753418,991385.0,79.11145611653352,84.5148657710254,84.67604643127402,79.35499954223633,False,False,0.05442176870748299,True
2007-10-01,74.94999694824219,75.5,70.19999694824219,70.94999694824219,59.44622039794922,607739.0,77.62755444957146,83.63971294374906,84.00648304185783,77.39499893188477,False,False,0.0754986222530103,True
2007-10-08,72.44999694824219,73.9000015258789,68.0,69.5999984741211,58.315101623535156,956861.0,76.16799881767139,82.73392491345048,83.30372769709018,75.66499862670898,False,False,0.08676472832174863,True
2007-10-15,69.0,75.5999984741211,58.599998474121094,69.1500015258789,57.93807601928711,2454296.0,74.89199931007276,81.8575427594136,82.61330203020182,74.55999908447265,False,False,0.29010239663244247,False
2007-10-22,70.0,81.4000015258789,65.9000015258789,80.44999694824219,67.40589141845703,3179907.0,75.90254433519448,81.76673335224126,82.50777495303306,74.73999862670898,False,False,0.23520485039614386,False
2007-10-29,83.5,89.8499984741211,75.05000305175781,79.8499984741211,66.90316772460938,2023332.0,76.62026326954476,81.64307303752383,82.37812731991541,74.7599983215332,False,False,0.19720179640974228,False
2007-11-05,80.0,80.0,73.0999984741211,76.1500015258789,63.80308532714844,863869.0,76.5347611343328,81.28868132709513,82.07431630557217,74.6849983215332,False,False,0.09439126771420726,True
2007-11-12,75.0,85.8499984741211,73.25,83.0999984741211,69.62622833251953,1619306.0,77.72844065065794,81.405540497871,82.12434958208675,75.4999984741211,True,False,0.17201363104602177,False
2007-11-19,86.0,95.0,82.1500015258789,89.25,74.77906799316406,2142870.0,79.82326962326559,81.91163465929868,82.47194228539959,76.95499877929687,True,False,0.15642115928717404,False
2007-11-26,94.0,95.9000015258789,88.0999984741211,91.3499984741211,76.53857421875,1708918.0,81.91903850523931,82.52056135702917,82.90501819704454,78.44499893188477,True,False,0.08853579099719305,True
2007-12-03,91.9000015258789,103.80000305175781,91.9000015258789,101.30000305175781,84.87528991699219,3632657.0,85.44285024096995,83.73213824056005,83.8023345314208,81.11499938964843,True,False,0.12948858899124047,False
2007-12-10,102.0,115.25,98.0999984741211,113.5999984741211,95.18096923828125,3743266.0,90.56233173790652,85.65909696530592,85.25587911399154,85.37999954223633,True,False,0.17482162887498004,False
2007-12-17,114.5,120.0,107.0999984741211,115.05000305175781,96.3958740234375,1813153.0,95.01463561315221,87.55528445475443,86.70925101339478,89.925,True,False,0.12044819523499782,False
2007-12-24,116.9000015258789,136.64999389648438,111.0,118.0999984741211,98.95134735107422,1084114.0,99.21197431514655,89.52591116568131,88.24050698708875,94.81999969482422,True,False,0.23108102609445383,False
2007-12-31,119.8499984741211,132.9499969482422,117.0,125.5999984741211,105.23530578613281,3785636.0,104.00979688950555,91.85327163719356,90.06292120596838,99.3349998474121,True,False,0.1363247602413862,False
2008-01-07,123.0,130.89999389648438,100.0999984741211,118.69999694824219,99.45407104492188,2512545.0,106.6807423547304,93.58531843145477,91.45985172998174,103.21999969482422,True,False,0.30769226665199223,False
2008-01-14,120.0,121.4000015258789,105.19999694824219,107.05000305175781,89.6929931640625,980084.0,106.74788066328084,94.4540077617969,92.22034691640984,106.30999984741212,True,False,0.15399244341810228,False
2008-01-21,105.0,105.25,72.0,97.0999984741211,81.35626983642578,1293085.0,104.9937202652518,94.62471684001136,92.45837869971282,107.7099998474121,False,False,0.4618055555555556,False
2008-01-28,97.0,103.80000305175781,91.0999984741211,95.3499984741211,79.89002227783203,567615.0,103.24031630322803,94.67150920350231,92.5994333228547,108.31999969482422,False,False,0.1394072973694333,False
2008-02-04,99.9000015258789,116.30000305175781,91.0,91.8499984741211,76.95751953125,509758.0,101.16934942520858,94.48947625321965,92.5628755253555,108.36999969482422,False,False,0.27802201155777817,False
2008-02-11,94.0,94.0,79.5,83.4000015258789,69.87760162353516,406231.0,97.93855889805774,93.77402627081057,92.1159060619664,106.57999954223632,False,False,0.18238993710691823,False
2008-02-18,84.5,91.0,80.6500015258789,84.8499984741211,71.09247589111328,1333735.0,95.55882063916016,93.19828254199189,91.76147154548615,103.70499954223632,False,False,0.1283322787142167,False
2008-02-25,86.25,89.9000015258789,83.0,87.94999694824219,73.68983459472656,370972.0,94.17539814990235,92.85968347142739,91.57554595537668,100.99499893188477,False,False,0.08313254850456514,True
2008-03-03,87.4000015258789,87.4000015258789,68.05000305175781,70.8499984741211,59.36243438720703,510566.0,89.9344163906694,91.43970379418182,90.56454363921787,96.26999893188477,False,False,0.2843497076613468,False
2008-03-10,66.25,74.80000305175781,62.29999923706055,63.20000076293945,52.95279312133789,731813.0,85.07361354926395,89.61778746958554,89.22968788915551,90.02999916076661,False,False,0.20064211826284195,False
2008-03-17,63.0,64.0,58.95000076293945,60.5,50.690574645996094,310258.0,80.60568381303415,87.73922053606388,87.82823969944062,84.20999946594239,False,False,0.08566580443940161,True
2008-03-24,60.5,73.0,58.20000076293945,71.5,59.90704345703125,523953.0,78.95010493793703,86.69152888857589,87.03174020190693,80.65499916076661,False,False,0.2542955162035819,False
2008-03-31,72.0,77.9000015258789,69.0999984741211,70.80000305175781,59.32052993774414,329314.0,77.46826823135899,85.66626915716827,86.23994814580209,78.02499961853027,False,False,0.127351711231275,False
2008-04-07,70.30000305175781,73.94999694824219,69.0,72.30000305175781,60.57732391357422,159758.0,76.52858365324968,84.80392940843211,85.5599508241414,75.72000007629394,False,False,0.07173908620640851,True
2008-04-14,71.0,78.0,71.0,74.9000015258789,62.755760192871094,191405.0,76.23247781190955,84.16496631923513,85.03995329739688,74.02500038146972,False,False,0.09859154929577464,True
2008-04-21,76.80000305175781,76.8499984741211,68.3499984741211,69.0,57.8123893737793,470327.0,74.9174818461078,83.18658139541351,84.25751655118239,72.58500022888184,False,False,0.12435991499280426,False
2008-04-28,69.5999984741211,72.0,66.5999984741211,68.3499984741211,57.26778030395508,1190557.0,73.72339396029204,82.22938249726562,83.48154005961842,70.93500022888183,False,False,0.08108110584983266,True
2008-05-05,68.80000305175781,72.69999694824219,67.55000305175781,68.1500015258789,57.10021209716797,800918.0,72.71004988130784,81.32103533782131,82.73366013114332,68.9550006866455,False,False,0.076239728553948,True
2008-05-12,67.05000305175781,70.75,66.0,70.0999984741211,58.734031677246094,308682.0,72.23549508000116,80.5970974756471,82.117383952752,68.8800006866455,False,False,0.07196969696969698,True
2008-05-19,70.0999984741211,74.0,68.5,70.0,58.65024948120117,782956.0,71.82904142909186,79.91341376754085,81.52629205261775,69.56000061035157,False,False,0.08029197080291971,True
2008-05-26,68.5,68.5,64.0,68.1500015258789,57.10021209716797,496384.0,71.16012508305315,79.15448394549814,80.87379007570365,70.32500076293945,False,False,0.0703125,True
2008-06-02,66.0999984741211,69.30000305175781,63.5,65.05000305175781,54.50284194946289,700055.0,70.0491938046358,78.24451743622457,80.10189802575508,69.68000106811523,False,False,0.0913386307363435,True
2008-06-09,62.04999923706055,64.5,60.29999923706055,63.400001525878906,53.12036895751953,179675.0,68.84024975395273,77.2868067323313,79.28717136722453,68.94000091552735,False,False,0.06965175482718947,True
2008-06-16,64.25,65.5,61.400001525878906,61.79999923706055,51.77978515625,92996.0,67.56020420542688,76.28765786166868,78.43413858038727,67.89000053405762,False,False,0.06677521778876543,True
2008-06-23,63.400001525878906,64.0,55.0,56.900001525878906,47.67427444458008,195132.0,65.62198553641817,75.03684132387579,77.38369287041125,66.09000053405762,False,False,0.16363636363636364,False
2008-06-30,57.599998474121094,57.599998474121094,47.0,49.75,41.683570861816406,279623.0,62.73616998434213,73.40543220620638,76.03570785234241,64.16500053405761,False,False,0.22553188242810837,False
2008-07-07,51.400001525878906,53.0,49.0,51.54999923706055,43.19172286987305,167793.0,60.70232075756366,71.9954042727131,74.84128304184085,62.48500061035156,False,False,0.08163265306122448,True
2008-07-14,51.0,52.95000076293945,48.599998474121094,49.5,41.474098205566406,238558.0,58.66553516527936,70.54408786802193,73.60512289345837,60.62000045776367,False,False,0.08950622274473286,True
2008-07-21,48.25,55.95000076293945,48.25,53.150001525878906,45.90958786010742,154674.0,57.66271086720655,69.421888749174,72.60731209503986,58.925000762939455,False,False,0.15958550804019592,False
2008-07-28,53.0,54.95000076293945,51.099998474121094,52.900001525878906,45.69364547729492,189578.0,56.79676371423788,68.35596054121947,71.64597987215396,57.21500091552734,False,False,0.07534251279416654,True
2008-08-04,53.0,56.849998474121094,52.20000076293945,53.95000076293945,46.60060501098633,238724.0,56.27917045036544,67.42654378133044,70.78276137902154,55.795000839233396,False,False,0.08908041462104747,True
2008-08-11,55.849998474121094,56.25,49.75,54.349998474121094,46.94610595703125,119684.0,55.92841190923011,66.58289569699436,69.98116318853859,54.72500038146973,False,False,0.1306532663316583,False
2008-08-18,53.25,54.650001525878906,51.099998474121094,51.849998474121094,44.78668212890625,92798.0,55.18688219375574,65.63238619874447,69.09671612929871,53.570000076293944,False,False,0.06947168606190202,True
2008-08-25,52.70000076293945,53.0,50.0,50.75,43.83652877807617,70348.0,54.380176340345606,64.67223225043837,68.2017543668939,52.46500015258789,False,False,0.06,True
2008-09-01,47.099998474121094,53.5,47.099998474121094,51.0,44.052467346191406,68609.0,53.765598823919134,63.79015275041009,67.36264439777712,51.875,False,False,0.13588114083263425,False
2008-09-08,52.04999923706055,53.29999923706055,49.099998474121094,49.599998474121094,42.84318923950195,115372.0,53.00821694213767,62.87465892613338,66.49617386491585,51.85999984741211,False,False,0.085539733064414,True
2008-09-15,48.95000076293945,49.0,40.5,47.75,41.245201110839844,151788.0,52.05217749811264,61.898874479286064,65.5817263593102,51.47999992370605,False,False,0.20987654320987653,False
2008-09-22,48.0,48.25,43.0,43.650001525878906,37.7037353515625,79032.0,50.52450913952469,60.721527837130765,64.51188612353306,50.89500007629395,False,False,0.12209302325581395,False
2008-09-29,44.0,44.0,38.099998474121094,40.650001525878906,35.1124153137207,168351.0,48.72914411886182,59.426590655759675,63.347891752915785,49.64500007629395,False,False,0.15485568929579885,False
2008-10-06,41.0,41.0,31.5,32.0,27.640762329101562,207874.0,45.68748155179603,57.65713319409776,61.81872630155404,47.554999923706056,False,False,0.30158730158730157,False
2008-10-13,32.0,37.95000076293945,29.549999237060547,29.700000762939453,25.654083251953125,218114.0,42.780666862913016,55.85344723079722,60.251959202109425,45.12999992370605,False,False,0.28426401836734827,False
2008-10-20,29.350000381469727,30.350000381469727,24.5,24.950000762939453,21.551162719726562,243616.0,39.53872757200873,53.85967649093543,58.52991244897918,42.19000015258789,False,False,0.23877552577427455,False
2008-10-27,24.0,28.899999618530273,20.75,23.899999618530273,20.644195556640625,331322.0,36.6953224895581,51.92679411207058,56.84064840846948,39.395000267028806,False,False,0.39277106595326616,False
2008-11-03,24.700000762939453,27.299999237060547,23.5,23.950000762939453,20.687387466430664,339723.0,34.377991266536526,50.12183970244922,55.23622657210216,36.71500034332276,False,False,0.16170209519406584,False
2008-11-10,24.799999237060547,25.5,21.25,23.0,19.86680030822754,171768.0,32.309265581711706,48.372043592613785,53.663727714926445,33.91500034332275,False,False,0.2,False
2008-11-17,23.0,24.950000762939453,20.299999237060547,21.549999237060547,18.61432647705078,130653.0,30.353035337229677,46.641589118061965,52.09720437454274,31.1100004196167,False,False,0.2290641231842839,False
2008-11-24,22.5,22.5,19.399999618530273,20.0,17.275480270385742,258417.0,28.47066527591519,44.92277691689668,50.531487087979684,28.335000419616698,False,False,0.15979383723846588,False
2008-12-01,20.850000381469727,21.0,19.0,19.850000381469727,17.145912170410156,242427.0,26.90327165874329,43.3051784307401,49.03482919985725,25.95500030517578,False,False,0.10526315789473684,False
2008-12-08,20.0,20.600000381469727,19.5,20.0,17.275480270385742,362359.0,25.648131357153602,41.801618531982676,47.618496068156894,23.89000015258789,False,False,0.05641027597280649,True
2008-12-15,20.600000381469727,25.899999618530273,19.850000381469727,24.0,20.730573654174805,1890652.0,25.348471110398403,40.65312701379025,46.46637430873461,23.09000015258789,False,False,0.304785849914054,False
2008-12-22,24.25,24.799999237060547,21.5,22.399999618530273,19.34853744506836,311727.0,24.812385384604198,39.47550589151541,45.29240481165147,22.36000003814697,False,False,0.1534883366074673,False
2008-12-29,22.100000381469727,26.200000762939453,21.600000381469727,25.549999237060547,22.069419860839844,444923.0,24.946496994141715,38.57708610735703,44.329360637281184,22.419999885559083,False,False,0.21296297686253696,False
2009-01-05,26.0,27.25,22.149999618530273,23.450000762939453,20.25550079345703,556163.0,24.674406770286758,37.60114511739461,43.310855277557195,22.375,False,False,0.23024832818521415,False
2009-01-12,27.0,27.850000381469727,23.0,23.850000381469727,20.601009368896484,178753.0,24.524514699592753,36.71397448927042,42.361545282626096,22.364999961853027,False,False,0.21086958180303159,False
2009-01-19,24.5,24.5,21.600000381469727,21.850000381469727,18.873456954956055,159796.0,24.03823936902493,35.75500841779941,41.36098211671603,22.25,False,False,0.13425923922752028,False
2009-01-26,22.799999237060547,23.0,19.5,19.950000762939453,17.232290267944336,449635.0,23.29492325882757,34.735330504582635,40.31654400189766,22.09000015258789,False,False,0.1794871794871795,False
2009-02-02,20.049999237060547,20.700000762939453,19.25,19.350000381469727,16.714027404785156,354470.0,22.577664553853417,33.74272856115599,39.29378577651093,22.025000190734865,False,False,0.07532471495789367,True
2009-02-09,19.799999237060547,20.25,19.200000762939453,19.649999618530273,16.97315788269043,295504.0,22.045361838340117,32.83352024227691,38.335552305389925,22.005000114440918,False,False,0.05468745809048581,True
2009-02-16,19.649999618530273,20.0,18.299999237060547,18.450000762939453,15.936629295349121,214393.0,21.391659824630906,31.905551243609978,37.365525400880145,21.850000190734864,False,False,0.09289622042697512,True
2009-02-23,18.450000762939453,18.75,17.700000762939453,18.25,15.763873100280762,69524.0,20.820448947425287,31.024547937570624,36.43306074717867,21.275000190734865,False,False,0.05932198823737071,True
2009-03-02,18.100000381469727,18.450000762939453,17.0,17.25,14.90009880065918,118289.0,20.17127641152978,30.135867425469293,35.49730168634069,20.760000228881836,False,False,0.08529416252585019,True
2009-03-09,17.5,17.899999618530273,17.049999237060547,17.799999237060547,15.375174522399902,78255.0,19.740135107080828,29.340004961700988,34.63401864003434,19.985000228881837,False,False,0.049853397038407625,True
2009-03-16,18.0,19.25,17.600000381469727,18.899999618530273,16.3253231048584,153898.0,19.587383200071635,28.666456229883522,33.86650551703414,19.530000114440917,False,False,0.0937499762936077,True
2009-03-23,19.0,20.0,18.0,19.600000381469727,16.929969787597656,262407.0,19.589677233053106,28.081523594501988,33.17057843725051,19.10500011444092,False,False,0.1111111111111111,False
2009-03-30,19.700000762939453,24.299999237060547,18.799999237060547,22.549999237060547,19.47810173034668,532529.0,20.127917597418094,27.72465105531222,32.6525014030949,19.175,False,False,0.2925532033617224,False
2009-04-06,23.899999618530273,25.549999237060547,21.200000762939453,25.049999237060547,21.63753318786621,548730.0,21.02284153189854,27.55209287348953,32.28164763889811,19.684999847412108,False,False,0.20518859988559507,False
2009-04-13,25.0,28.350000381469727,25.0,25.399999618530273,21.93985366821289,586584.0,21.818688456740674,27.413248147363127,31.945957491563092,20.289999771118165,False,False,0.13400001525878907,False
2009-04-20,25.100000381469727,27.399999618530273,23.399999618530273,24.450000762939453,21.119272232055664,267093.0,22.297108876049542,27.22207089675515,31.580301065776574,20.76999988555908,False,False,0.17094017372685902,False
2009-04-27,24.950000762939453,25.100000381469727,23.25,23.950000762939453,20.687387466430664,69992.0,22.59763467366589,27.0109695977993,31.20809129490647,21.31999988555908,False,False,0.07956990888041834,True
2009-05-04,24.75,26.0,24.100000381469727,25.0,21.594348907470703,290747.0,23.034428369363003,26.881229623747732,30.905257573203716,21.994999885559082,False,False,0.07883815719734039,True
2009-05-11,25.0,25.700000762939453,23.75,24.850000381469727,21.46478271484375,159814.0,23.364532371564223,26.75018257585883,30.609879173606938,22.754999923706055,False,False,0.08210529528166119,True
2009-05-18,26.5,39.099998474121094,26.5,36.349998474121094,31.398181915283203,1251311.0,25.725526208392747,27.369525537037042,30.889884993144214,24.60999984741211,True,False,0.47547164053287144,False
2009-05-25,36.29999923706055,41.650001525878906,35.04999923706055,40.04999923706055,34.59414291381836,1095468.0,28.32997584996871,28.187620614457913,31.336719834310866,26.724999809265135,True,False,0.18830249450732559,False
2009-06-01,41.0,44.400001525878906,40.0,41.29999923706055,35.67386245727539,980680.0,30.688161920349046,29.033580525593568,31.82273346371329,28.894999694824218,True,False,0.11000003814697265,False
2009-06-08,42.0,42.0,35.75,36.150001525878906,31.225421905517578,647783.0,31.68122366680902,29.492704461095848,32.0338197106482,30.254999923706055,True,False,0.17482517482517482,False
2009-06-15,35.5,36.400001525878906,31.0,31.450000762939453,27.165693283081055,520065.0,31.639183138832735,29.61898164185995,32.005340737589236,30.895000076293947,False,False,0.17419359760899697,False
2009-06-22,32.45000076293945,33.400001525878906,30.049999237060547,32.599998474121094,28.159029006958008,368431.0,31.813876836157892,29.81130530845744,32.0343484320542,31.614999961853027,True,False,0.11148094422201564,False
2009-06-29,33.29999923706055,34.900001525878906,31.649999618530273,32.5,28.07265281677246,594881.0,31.938626502311003,29.98476948210535,32.057063142685706,32.41999988555908,True,False,0.10268568551406361,False
2009-07-06,32.95000076293945,33.5,28.0,28.600000381469727,24.703933715820312,342868.0,31.33160357124895,29.89542954012886,31.888425934821512,32.88499984741211,False,False,0.19642857142857142,False
2009-07-13,28.200000762939453,32.5,26.549999237060547,31.299999237060547,27.036123275756836,397319.0,31.32585732866924,29.986046939930905,31.85972219346732,33.51499977111816,False,False,0.22410549656943043,False
